ref_x,ref_y,ref_steering,lookahead,velocity
26.4194753290143,100.962465720997,-0.0271051374182632,9.62052807614432,9.72894862581737
26.4892072845111,100.959995151227,-0.0265354490877019,9.62850371277217,9.73464550912298
26.6512935932611,100.953937860419,-0.0286818516272742,9.59845407721816,9.71318148372726
26.8269647406411,100.946919802432,-0.0279798809231414,9.60828166707602,9.72020119076859
26.9408621537753,100.942127420206,-0.0260506576906084,9.63529079233148,9.73949342309391
27.0547509831069,100.937144839345,-0.0252208757078544,9.64690774009004,9.74779124292146
27.2457776657282,100.928398272188,-0.0245681042578553,9.65604654039003,9.75431895742145
27.5025673120347,100.91592807051,-0.0234562119650322,9.67161303248955,9.76543788034968
27.74749591941,100.903325170944,-0.0217581442438204,9.69538598058651,9.7824185575618
28.0685487015967,100.885849533916,-0.0223576635376383,9.68699271047306,9.77642336462362
28.4838077815615,100.861818258302,-0.0209165688941032,9.70716803548255,9.79083431105897
28.5609889858454,100.857190361893,-0.0193763181912551,9.72873154532243,9.80623681808745
28.6381670897676,100.852512848262,-0.0177287615927745,9.75179733770116,9.82271238407225
28.8495612346872,100.839466870761,-0.0161456203104302,9.77396131565398,9.8385437968957
29.0775869209147,100.825051378383,-0.0144299141248891,9.79798120225155,9.85570085875111
29.3076325908386,100.810186034186,-0.0124507936079836,9.82568888948823,9.87549206392016
29.7555491143169,100.780430937273,-0.0103545920500808,9.85503571129887,9.89645407949919
29.936254483779,100.768157520863,-0.00847328361827271,9.88137402934418,9.91526716381727
30.1169504678971,100.755745297747,-0.00688670252605407,9.90358616463524,9.93113297473946
30.4660587242422,100.731425295244,-0.00538609278904817,9.92459470095333,9.94613907210952
30.5275781801268,100.727094640516,-0.00911661887748396,9.87236733571523,9.90883381122516
30.5890962048853,100.72274382038,-0.00880159833814519,9.87677762326597,9.91198401661855
30.7629050574673,100.710348464464,-0.00789930459390432,9.88940973568534,9.92100695406096
30.9453299173063,100.697188944674,-0.0115285094350015,9.83860086790998,9.88471490564998
31.035877311154,100.690596220254,-0.0163872902796498,9.7705779360849,9.8361270972035
31.1264208590915,100.683951404532,-0.0213818344162013,9.70065431817318,9.78618165583799
31.3045907180441,100.670733929624,-0.0280738020474667,9.60696677133547,9.71926197952533
31.5152447898803,100.654868954126,-0.0358142470167875,9.49860054176498,9.64185752983213
31.720321881571,100.639155132255,-0.0428288394054505,9.40039624832369,9.5717116059455
32.0118754983065,100.616325695474,-0.0485183842231511,9.32074262087589,9.51481615776849
32.4058043762589,100.584530919023,-0.0535990067351231,9.24961390570828,9.46400993264877
32.4905511515969,100.57754332142,-0.0588407496692114,9.17622950463104,9.41159250330789
32.5752931731414,100.570497705081,-0.0641544530311875,9.10183765756337,9.35845546968813
32.7625985138459,100.554733519728,-0.0687077808107477,9.03809106864953,9.31292219189252
32.9710749063264,100.536908111977,-0.0722794478728977,8.98808772977943,9.27720552127102
33.0920815925305,100.52642905477,-0.075038487833251,8.94946117033449,9.24961512166749
33.2130795534537,100.515849112551,-0.0772350490824009,8.91870931284639,9.22764950917599
33.4218828536122,100.497376163746,-0.0788503851001819,8.89609460859745,9.21149614899818
33.677210002653,100.474458288037,-0.0796772445644933,8.88451857609709,9.20322755435507
33.7549992417822,100.467406980158,-0.0796557621313265,8.88481933016143,9.20344237868674
33.8327854061213,100.460321900551,-0.0789207597090103,8.89510936407386,9.2107924029099
34.0434691063424,100.440975135803,-0.077532702450604,8.91454216569154,9.22467297549396
34.2704417240871,100.419904937678,-0.0840415041430257,8.82341894199764,9.15958495856974
34.4064671764308,100.407173173627,-0.0834646460806623,8.83149495487073,9.16535353919338
34.5424854966922,100.394366065724,-0.0818411119096363,8.85422443326509,9.18158888090364
34.8048397297464,100.369473380749,-0.0856481139857596,8.80092640419937,9.1435188601424
35.1704799534024,100.334412027591,-0.0971996160001973,8.63920537599724,9.02800383999803
35.5025131905821,100.302247539548,-0.0967460659515656,8.64555507667808,9.03253934048434
35.798900653359,100.273309312554,-0.0953363033811723,8.66529175266359,9.04663696618828
36.0976378770396,100.243953542147,-0.0994237564282342,8.60806741000472,9.00576243571766
36.4348266036204,100.21062331844,-0.10436607781104,8.53887491064544,8.9563392218896
36.805008978495,100.1738286265,-0.11182782967411,8.43441038456246,8.8817217032589
